shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8000020,42.324508,-71.202104,50013,
8000020,42.324538,-71.202045,50014,
8000020,42.324569,-71.201996,50015,
8000020,42.325093,-71.201003,50016,
8000020,42.325797,-71.199622,50017,
8000020,42.326094,-71.199055,50018,
8000020,42.326339,-71.198566,50019,
8000020,42.326579,-71.198104,50020,
8000020,42.326751,-71.197751,50021,
8000020,42.326865,-71.197501,50022,
8000020,42.326960,-71.197291,50023,
8000020,42.327269,-71.196684,50024,
8000020,42.327406,-71.196415,50025,
8000020,42.327545,-71.196162,50026,
8000020,42.328311,-71.194614,50027,
8000020,42.328343,-71.194540,50028,
8000020,42.328391,-71.194450,50029,
8000020,42.328677,-71.193917,50030,
8000020,42.328902,-71.193476,50031,
8000020,42.328950,-71.193371,50032,
8000020,42.329009,-71.193243,50033,
8000020,42.329240,-71.192719,50034,
8000020,42.329367,-71.192409,50035,
8000020,42.329367,-71.192409,60001,
8000020,42.329388,-71.192359,60002,
8000020,42.329503,-71.192083,60003,
8000020,42.329741,-71.191414,60004,
8000020,42.329833,-71.191115,60005,
8000020,42.329879,-71.190980,60006,
8000020,42.329906,-71.190887,60007,
8000020,42.330042,-71.190322,60008,
8000020,42.330182,-71.189636,60009,
8000020,42.330301,-71.188851,60010,
8000020,42.330372,-71.188080,60011,
8000020,42.330388,-71.187575,60012,
8000020,42.330391,-71.187228,60013,
8000020,42.330379,-71.186831,60014,
8000020,42.330339,-71.186046,60015,
8000020,42.330268,-71.185371,60016,
8000020,42.330109,-71.184504,60017,
8000020,42.329764,-71.182767,60018,
8000020,42.329672,-71.182342,60019,
8000020,42.329475,-71.181363,60020,
8000020,42.329296,-71.180501,60021,
8000020,42.329165,-71.179754,60022,
8000020,42.328993,-71.178895,60023,
8000020,42.328865,-71.178230,60024,
8000020,42.328832,-71.178032,60025,
8000020,42.328802,-71.177858,60026,
8000020,42.328271,-71.175102,60027,
8000020,42.328145,-71.174482,60028,
8000020,42.327919,-71.173289,60029,
8000020,42.327652,-71.171946,60030,
8000020,42.327500,-71.171137,60031,
8000020,42.327331,-71.170302,60032,
8000020,42.327020,-71.168670,60033,
8000020,42.326815,-71.167670,60034,
8000020,42.326720,-71.167097,60035,
8000020,42.326667,-71.166612,60036,
8000020,42.326645,-71.166224,60037,
8000020,42.326643,-71.165580,60038,
8000020,42.326643,-71.165503,60039,
8000020,42.326642,-71.165440,60040,
8000020,42.326654,-71.165302,60041,
8000020,42.326654,-71.165302,70001,
8000020,42.326709,-71.164646,70002,
8000020,42.326716,-71.164609,70003,
8000020,42.326833,-71.163943,70004,
8000020,42.326911,-71.163625,70005,
8000020,42.327018,-71.163228,70006,
8000020,42.327146,-71.162845,70007,
8000020,42.327308,-71.162414,70008,
8000020,42.327449,-71.162091,70009,
8000020,42.327767,-71.161483,70010,
8000020,42.327926,-71.161199,70011,
8000020,42.328420,-71.160408,70012,
8000020,42.329089,-71.159293,70013,
8000020,42.330613,-71.156796,70014,
8000020,42.330855,-71.156416,70015,
8000020,42.330906,-71.156321,70016,
8000020,42.330948,-71.156256,70017,
8000020,42.331234,-71.155774,70018,
8000020,42.331959,-71.154582,70019,
8000020,42.332231,-71.154114,70020,
8000020,42.333394,-71.152181,70021,
8000020,42.333832,-71.151478,70022,
8000020,42.334040,-71.151153,70023,
8000020,42.334238,-71.150801,70024,
8000020,42.334411,-71.150476,70025,
8000020,42.334620,-71.150069,70026,
8000020,42.334777,-71.149677,70027,
8000020,42.334844,-71.149477,70028,
8000020,42.334884,-71.149343,70029,
8000020,42.334947,-71.149078,70030,
8000020,42.334947,-71.149078,80001,
8000020,42.335031,-71.148726,80002,
8000020,42.335101,-71.148375,80003,
8000020,42.335141,-71.148109,80004,
8000020,42.335171,-71.147842,80005,
8000020,42.335196,-71.147538,80006,
8000020,42.335199,-71.147300,80007,
8000020,42.335236,-71.146984,80008,
8000020,42.335281,-71.146663,80009,
8000020,42.335516,-71.145223,80010,
8000020,42.335566,-71.144941,80011,
8000020,42.335648,-71.144524,80012,
8000020,42.335693,-71.144361,80013,
8000020,42.335752,-71.144213,80014,
8000020,42.335823,-71.143947,80015,
8000020,42.335868,-71.143704,80016,
8000020,42.335905,-71.143439,80017,
8000020,42.335933,-71.143095,80018,
8000020,42.335944,-71.142667,80019,
8000020,42.335943,-71.142119,80020,
8000020,42.335917,-71.141742,80021,
8000020,42.335907,-71.141620,80022,
8000020,42.335906,-71.141519,80023,
8000020,42.335879,-71.141130,80024,
8000020,42.335827,-71.140835,80025,
8000020,42.335827,-71.140835,90001,
8000020,42.335824,-71.140820,90002,
8000020,42.335696,-71.140353,90003,
8000020,42.335667,-71.140264,90004,
8000020,42.335467,-71.139666,90005,
8000020,42.335324,-71.139317,90006,
8000020,42.334959,-71.138639,90007,
8000020,42.333978,-71.136942,90008,
8000020,42.333547,-71.136246,90009,
8000020,42.333347,-71.135881,90010,
8000020,42.333031,-71.135324,90011,
8000020,42.332525,-71.134430,90012,
8000020,42.332326,-71.134014,90013,
8000020,42.332178,-71.133626,90014,
8000020,42.332097,-71.133378,90015,
8000020,42.332029,-71.133125,90016,
8000020,42.331891,-71.132571,90017,
8000020,42.331841,-71.132221,90018,
8000020,42.331740,-71.131405,90019,
8000020,42.331723,-71.131293,90020,
8000020,42.331712,-71.131218,90021,
8000020,42.331629,-71.130311,90022,
8000020,42.331523,-71.129339,90023,
8000020,42.331429,-71.128254,90024,
8000020,42.331306,-71.126999,90025,
8000020,42.331306,-71.126999,100001,
8000020,42.331278,-71.126703,100002,
8000020,42.331259,-71.126548,100003,
8000020,42.331189,-71.125965,100004,
8000020,42.331180,-71.125847,100005,
8000020,42.331171,-71.125724,100006,
8000020,42.331166,-71.125502,100007,
8000020,42.331174,-71.125255,100008,
8000020,42.331200,-71.124834,100009,
8000020,42.331248,-71.124462,100010,
8000020,42.331305,-71.124155,100011,
8000020,42.331370,-71.123656,100012,
8000020,42.331400,-71.123307,100013,
8000020,42.331413,-71.123008,100014,
8000020,42.331430,-71.122445,100015,
8000020,42.331477,-71.121384,100016,
8000020,42.331478,-71.121287,100017,
8000020,42.331515,-71.120159,100018,
8000020,42.331532,-71.119882,100019,
8000020,42.331549,-71.119702,100020,
8000020,42.331589,-71.119474,100021,
8000020,42.331668,-71.119143,100022,
8000020,42.331757,-71.118811,100023,
8000020,42.331821,-71.118602,100024,
8000020,42.331952,-71.118274,100025,
8000020,42.332006,-71.118155,100026,
8000020,42.332038,-71.118084,100027,
8000020,42.332085,-71.117970,100028,
8000020,42.332308,-71.117466,100029,
8000020,42.332580,-71.116828,100030,
8000020,42.332695,-71.116561,100031,
8000020,42.332853,-71.116248,100032,
8000020,42.332853,-71.116248,110001,
8000020,42.332972,-71.116011,110002,
8000020,42.333149,-71.115682,110003,
8000020,42.333347,-71.115359,110004,
8000020,42.333509,-71.115094,110005,
8000020,42.333703,-71.114802,110006,
8000020,42.333882,-71.114548,110007,
8000020,42.334252,-71.114139,110008,
8000020,42.334643,-71.113761,110009,
8000020,42.334866,-71.113560,110010,
8000020,42.335065,-71.113393,110011,
8000020,42.335180,-71.113312,110012,
8000020,42.335408,-71.113171,110013,
8000020,42.335476,-71.113121,110014,
8000020,42.335535,-71.113079,110015,
8000020,42.335910,-71.112867,110016,
8000020,42.336464,-71.112537,110017,
8000020,42.336999,-71.112255,110018,
8000020,42.337322,-71.112058,110019,
8000020,42.337473,-71.111977,110020,
8000020,42.338175,-71.111635,110021,
8000020,42.338566,-71.111483,110022,
8000020,42.338926,-71.111373,110023,
8000020,42.339477,-71.111225,110024,
8000020,42.339852,-71.111094,110025,
8000020,42.340038,-71.111012,110026,
8000020,42.340321,-71.110899,110027,
8000020,42.340417,-71.110849,110028,
8000020,42.340489,-71.110822,110029,
8000020,42.340660,-71.110736,110030,
8000020,42.340896,-71.110600,110031,
8000020,42.341135,-71.110423,110032,
8000020,42.341135,-71.110423,120001,
8000020,42.341201,-71.110375,120002,
8000020,42.341432,-71.110169,120003,
8000020,42.341655,-71.109936,120004,
8000020,42.341917,-71.109651,120005,
8000020,42.342120,-71.109397,120006,
8000020,42.342287,-71.109172,120007,
8000020,42.342469,-71.108901,120008,
8000020,42.343227,-71.107691,120009,
8000020,42.343815,-71.106764,120010,
8000020,42.344184,-71.106194,120011,
8000020,42.344864,-71.105111,120012,
8000020,42.345016,-71.104837,120013,
8000020,42.345173,-71.104555,120014,
8000020,42.345245,-71.104438,120015,
8000020,42.345282,-71.104368,120016,
8000020,42.345358,-71.104235,120017,
8000020,42.345385,-71.104185,120018,
8000020,42.345385,-71.104185,130001,
8000020,42.345827,-71.103363,130002,
8000020,42.346144,-71.102791,130003,
8000020,42.346617,-71.101917,130004,
8000020,42.346698,-71.101812,130005,
8000020,42.346797,-71.101747,130006,
8000020,42.346908,-71.101705,130007,
8000020,42.347142,-71.101644,130008,
8000020,42.347434,-71.101590,130009,
8000020,42.347522,-71.101549,130010,
8000020,42.347571,-71.101503,130011,
8000020,42.347639,-71.101425,130012,
8000020,42.348799,-71.096973,130013,
8000020,42.348813,-71.096873,130014,
8000020,42.348813,-71.096873,140001,
8000020,42.348825,-71.096785,140002,
8000020,42.348837,-71.095780,140003,
8000020,42.348855,-71.095352,140004,
8000020,42.348877,-71.094806,140005,
8000020,42.348875,-71.094781,140006,
8000020,42.348965,-71.094152,140007,
8000020,42.348968,-71.094107,140008,
8000020,42.348968,-71.094107,150001,
8000020,42.348969,-71.094102,150002,
8000020,42.348968,-71.093383,150003,
8000020,42.348962,-71.093277,150004,
8000020,42.348948,-71.093214,150005,
8000020,42.348905,-71.093123,150006,
8000020,42.348640,-71.092792,150007,
8000020,42.348184,-71.092252,150008,
8000020,42.348133,-71.092174,150009,
8000020,42.348056,-71.092005,150010,
8000020,42.348019,-71.091888,150011,
8000020,42.347998,-71.091797,150012,
8000020,42.347988,-71.091707,150013,
8000020,42.348082,-71.088564,150014,
8000020,42.348076,-71.088178,150015,
8000020,42.348058,-71.087953,150016,
8000020,42.348058,-71.087953,160001,
8000020,42.348034,-71.087653,160002,
8000020,42.348012,-71.087419,160003,
8000020,42.347829,-71.085651,160004,
8000020,42.347831,-71.085554,160005,
8000020,42.347838,-71.085472,160006,
8000020,42.347877,-71.085300,160007,
8000020,42.349615,-71.078855,160008,
8000020,42.349747,-71.078361,160009,
8000020,42.349906,-71.077713,160010,
8000020,42.349979,-71.077446,160011,
8000020,42.349979,-71.077446,170001,
8000020,42.351757,-71.070970,170002,
8000020,42.351802,-71.070798,170003,
8000020,42.351802,-71.070798,180001,
8000020,42.352242,-71.069109,180002,
8000020,42.352427,-71.068292,180003,
8000020,42.352528,-71.067633,180004,
8000020,42.352589,-71.067135,180005,
8000020,42.352464,-71.065040,180006,
8000020,42.352481,-71.064880,180007,
8000020,42.352502,-71.064808,180008,
8000020,42.352532,-71.064751,180009,
8000020,42.352559,-71.064719,180010,
8000020,42.352559,-71.064719,190001,
8000020,42.352584,-71.064688,190002,
8000020,42.353028,-71.064543,190003,
8000020,42.353180,-71.064467,190004,
8000020,42.353351,-71.064363,190005,
8000020,42.353564,-71.064264,190006,
8000020,42.353644,-71.064166,190007,
8000020,42.353725,-71.064129,190008,
8000020,42.353896,-71.064035,190009,
8000020,42.354002,-71.063991,190010,
8000020,42.354517,-71.063713,190011,
8000020,42.354773,-71.063596,190012,
8000020,42.354897,-71.063520,190013,
8000020,42.355047,-71.063499,190014,
8000020,42.355287,-71.063349,190015,
8000020,42.355495,-71.063168,190016,
8000020,42.355624,-71.063034,190017,
8000020,42.355781,-71.062846,190018,
8000020,42.355921,-71.062690,190019,
8000020,42.356219,-71.062336,190020,
8000020,42.356333,-71.062194,190021,
8000020,42.356333,-71.062194,200001,
8000020,42.356581,-71.061887,200002,
8000020,42.356693,-71.061760,200003,
8000020,42.356805,-71.061665,200004,
8000020,42.356984,-71.061489,200005,
8000020,42.357219,-71.061218,200006,
8000020,42.357811,-71.060584,200007,
8000020,42.358080,-71.060329,200008,
8000020,42.359069,-71.059616,200009,
8000020,42.359208,-71.059508,200010,
8000020,42.359379,-71.059357,200011,
8000020,42.359379,-71.059357,210001,
8000020,42.359435,-71.059307,210002,
8000020,42.359534,-71.059220,210003,
8000020,42.359782,-71.058984,210004,
8000020,42.360846,-71.058034,210005,
8000020,42.360960,-71.057951,210006,
8000020,42.361071,-71.057935,210007,
8000020,42.361266,-71.057954,210008,
8000020,42.362562,-71.058051,210009,
8000020,42.362731,-71.058096,210010,
8000020,42.362865,-71.058119,210011,
8000020,42.362973,-71.058147,210012,
8000020,42.363030,-71.058182,210013,
8000020,42.363030,-71.058182,220001,
8000020,42.363191,-71.058281,220002,
8000020,42.363258,-71.058332,220003,
8000020,42.363465,-71.058509,220004,
8000020,42.363543,-71.058602,220005,
8000020,42.363989,-71.059097,220006,
8000020,42.365655,-71.060598,220007,
8000020,42.365655,-71.060598,230001,
8000020,42.365743,-71.060677,230002,
8000020,42.366493,-71.061417,230003,
8000020,42.366530,-71.061508,230004,
8000020,42.366551,-71.061592,230005,
8000020,42.366554,-71.061694,230006,
8000020,42.366532,-71.061902,230007,
8000020,42.366505,-71.062022,230008,
8000020,42.366446,-71.062158,230009,
8000020,42.365954,-71.063284,230010,
8000020,42.365749,-71.063754,230011,
8000020,42.365682,-71.063979,230012,
8000020,42.365646,-71.064149,230013,
8000020,42.365627,-71.064332,230014,
8000020,42.365639,-71.064413,230015,
8000020,42.365664,-71.064487,230016,
8000020,42.365810,-71.064812,230017,
8000020,42.365971,-71.065460,230018,
8000020,42.366030,-71.065719,230019,
8000020,42.366089,-71.066057,230020,
8000020,42.366204,-71.066485,230021,
8000020,42.366303,-71.066764,230022,
8000020,42.366402,-71.067014,230023,
8000020,42.366512,-71.067251,230024,
8000020,42.366616,-71.067460,230025,
8000020,42.366707,-71.067651,230026,
8000020,42.366900,-71.068029,230027,
8000020,42.366933,-71.068095,230028,
8000020,42.367366,-71.068936,230029,
8000020,42.367649,-71.069576,230030,
8000020,42.367649,-71.069576,240001,
8000020,42.367683,-71.069654,240002,
8000020,42.367917,-71.070106,240003,
8000020,42.368429,-71.071138,240004,
8000020,42.368968,-71.072176,240005,
8000020,42.369377,-71.072975,240006,
8000020,42.369657,-71.073517,240007,
8000020,42.370240,-71.074681,240008,
8000020,42.370315,-71.074840,240009,
8000020,42.370578,-71.075403,240010,
8000020,42.371012,-71.075941,240011,
8000020,42.371250,-71.076109,240012,
8000020,42.371261,-71.076118,240013,
8000020,42.371261,-71.076118,250001,
8000020,42.371409,-71.076236,250002,
8000020,42.371525,-71.076329,250003,
8000020,42.371613,-71.076413,250004,
8000020,42.371718,-71.076548,250005,
8000020,42.371858,-71.076762,250006,
8000020,42.371947,-71.076976,250007,
8000020,42.372070,-71.077361,250008,
8000020,42.372184,-71.077722,250009,
8000020,42.373205,-71.079862,250010,
8000020,42.373447,-71.080345,250011,
8000020,42.373707,-71.080624,250012,
8000020,42.373996,-71.080904,250013,
8000020,42.374127,-71.080999,250014,
8000020,42.374321,-71.081098,250015,
8000020,42.374488,-71.081143,250016,
8000020,42.374584,-71.081169,250017,
8000020,42.374897,-71.081326,250018,
8000020,42.375031,-71.081425,250019,
8000020,42.375151,-71.081576,250020,
8000020,42.375301,-71.081786,250021,
8000020,42.375489,-71.082117,250022,
8000020,42.375632,-71.082422,250023,
8000020,42.375683,-71.082556,250024,
8000020,42.375763,-71.082716,250025,
8000020,42.375833,-71.082850,250026,
8000020,42.375993,-71.083050,250027,
8000020,42.376292,-71.083370,250028,
8000020,42.376632,-71.083716,250029,
8000020,42.376951,-71.084036,250030,
8000020,42.378991,-71.085991,250031,
8000020,42.379253,-71.086292,250032,
8000020,42.379576,-71.086713,250033,
8000020,42.379771,-71.086953,250034,
8000020,42.380373,-71.087547,250035,
8000020,42.380373,-71.087547,260001,
8000020,42.381172,-71.088334,260002,
8000020,42.382746,-71.089925,260003,
8000020,42.383652,-71.090755,260004,
8000020,42.384019,-71.091055,260005,
8000020,42.384551,-71.091464,260006,
8000020,42.384925,-71.091865,260007,
8000020,42.385150,-71.092115,260008,
8000020,42.385420,-71.092365,260009,
8000020,42.385825,-71.092806,260010,
8000020,42.386087,-71.093126,260011,
8000020,42.386305,-71.093407,260012,
8000020,42.386658,-71.093979,260013,
8000020,42.386996,-71.094581,260014,
8000020,42.387237,-71.095093,260015,
8000020,42.387726,-71.096188,260016,
8000020,42.388012,-71.096820,260017,
8000020,42.388203,-71.097243,260018,
8000020,42.388203,-71.097243,270001,
8000020,42.388253,-71.097353,270002,
8000020,42.388545,-71.097956,270003,
8000020,42.388765,-71.098408,270004,
8000020,42.388901,-71.098717,270005,
8000020,42.389121,-71.099161,270006,
8000020,42.389453,-71.099959,270007,
8000020,42.389640,-71.100380,270008,
8000020,42.390333,-71.101924,270009,
8000020,42.390779,-71.102842,270010,
8000020,42.390863,-71.103030,270011,
8000020,42.391032,-71.103362,270012,
8000020,42.391167,-71.103587,270013,
8000020,42.391398,-71.103940,270014,
8000020,42.391640,-71.104294,270015,
8000020,42.391781,-71.104497,270016,
8000020,42.391837,-71.104594,270017,
8000020,42.392101,-71.104910,270018,
8000020,42.392325,-71.105135,270019,
8000020,42.392629,-71.105450,270020,
8000020,42.392893,-71.105721,270021,
8000020,42.392999,-71.105810,270022,
8000020,42.393250,-71.106007,270023,
8000020,42.393497,-71.106184,270024,
8000020,42.393529,-71.106206,270025,
8000020,42.393529,-71.106206,280001,
8000020,42.393635,-71.106281,280002,
8000020,42.393941,-71.106509,280003,
8000020,42.394281,-71.106772,280004,
8000020,42.394576,-71.106989,280005,
8000020,42.394828,-71.107184,280006,
8000020,42.395003,-71.107304,280007,
8000020,42.395197,-71.107447,280008,
8000020,42.395390,-71.107585,280009,
8000020,42.395587,-71.107739,280010,
8000020,42.395646,-71.107780,280011,
8000020,42.395742,-71.107855,280012,
8000020,42.396034,-71.108068,280013,
8000020,42.396241,-71.108219,280014,
8000020,42.396413,-71.108350,280015,
8000020,42.396480,-71.108410,280016,
8000020,42.397003,-71.108804,280017,
8000020,42.397259,-71.108995,280018,
8000020,42.397523,-71.109197,280019,
8000020,42.397860,-71.109448,280020,
8000020,42.398090,-71.109621,280021,
8000020,42.398273,-71.109756,280022,
8000020,42.398551,-71.109962,280023,
8000020,42.398781,-71.110138,280024,
8000020,42.399071,-71.110352,280025,
8000020,42.399234,-71.110472,280026,
8000020,42.399554,-71.110708,280027,
8000020,42.399832,-71.110918,280028,
8000020,42.400068,-71.111096,280029,
8000020,42.400068,-71.111096,290001,
8000020,42.400115,-71.111132,290002,
8000020,42.400307,-71.111274,290003,
8000020,42.400531,-71.111450,290004,
8000020,42.400773,-71.111627,290005,
8000020,42.401113,-71.111870,290006,
8000020,42.401425,-71.112091,290007,
8000020,42.401576,-71.112208,290008,
8000020,42.401677,-71.112283,290009,
8000020,42.401852,-71.112410,290010,
8000020,42.402048,-71.112560,290011,
8000020,42.402228,-71.112695,290012,
8000020,42.402416,-71.112830,290013,
8000020,42.402618,-71.112976,290014,
8000020,42.402731,-71.113059,290015,
8000020,42.402930,-71.113213,290016,
8000020,42.403127,-71.113370,290017,
8000020,42.403469,-71.113629,290018,
8000020,42.403773,-71.113846,290019,
8000020,42.403927,-71.113962,290020,
8000020,42.404385,-71.114319,290021,
8000020,42.404466,-71.114375,290022,
8000020,42.404888,-71.114690,290023,
8000020,42.405744,-71.115339,290024,
8000020,42.406472,-71.115875,290025,
8000020,42.407166,-71.116393,290026,
8000020,42.407396,-71.116565,290027,
8000020,42.407478,-71.116633,290028,
8000020,42.407553,-71.116693,290029,
8000020,42.407654,-71.116767,290030,
8000021,42.407691,-71.116794,10001,
8000021,42.407553,-71.116693,10002,
8000021,42.407478,-71.116633,10003,
8000021,42.407396,-71.116565,10004,
8000021,42.407166,-71.116393,10005,
8000021,42.406472,-71.115875,10006,
8000021,42.405744,-71.115339,10007,
8000021,42.404888,-71.114690,10008,
8000021,42.404466,-71.114375,10009,
8000021,42.404385,-71.114319,10010,
8000021,42.403927,-71.113962,10011,
8000021,42.403773,-71.113846,10012,
8000021,42.403469,-71.113629,10013,
8000021,42.403127,-71.113370,10014,
8000021,42.402930,-71.113213,10015,
8000021,42.402731,-71.113059,10016,
8000021,42.402618,-71.112976,10017,
8000021,42.402416,-71.112830,10018,
8000021,42.402228,-71.112695,10019,
8000021,42.402048,-71.112560,10020,
8000021,42.401852,-71.112410,10021,
8000021,42.401677,-71.112283,10022,
8000021,42.401576,-71.112208,10023,
8000021,42.401425,-71.112091,10024,
8000021,42.401113,-71.111870,10025,
8000021,42.400773,-71.111627,10026,
8000021,42.400531,-71.111450,10027,
8000021,42.400307,-71.111274,10028,
8000021,42.400115,-71.111132,10029,
8000021,42.400061,-71.111091,10030,
8000021,42.400061,-71.111091,20001,
8000021,42.399832,-71.110918,20002,
8000021,42.399554,-71.110708,20003,
8000021,42.399234,-71.110472,20004,
8000021,42.399071,-71.110352,20005,
8000021,42.398781,-71.110138,20006,
8000021,42.398551,-71.109962,20007,
8000021,42.398273,-71.109756,20008,
8000021,42.398090,-71.109621,20009,
8000021,42.397860,-71.109448,20010,
8000021,42.397523,-71.109197,20011,
8000021,42.397259,-71.108995,20012,
8000021,42.397003,-71.108804,20013,
8000021,42.396480,-71.108410,20014,
8000021,42.396413,-71.108350,20015,
8000021,42.396241,-71.108219,20016,
8000021,42.396034,-71.108068,20017,
8000021,42.395742,-71.107855,20018,
8000021,42.395646,-71.107780,20019,
8000021,42.395587,-71.107739,20020,
8000021,42.395390,-71.107585,20021,
8000021,42.395197,-71.107447,20022,
8000021,42.395003,-71.107304,20023,
8000021,42.394828,-71.107184,20024,
8000021,42.394576,-71.106989,20025,
8000021,42.394281,-71.106772,20026,
8000021,42.393941,-71.106509,20027,
8000021,42.393635,-71.106281,20028,
8000021,42.393530,-71.106207,20029,
8000021,42.393530,-71.106207,30001,
8000021,42.393497,-71.106184,30002,
8000021,42.393250,-71.106007,30003,
8000021,42.392999,-71.105810,30004,
8000021,42.392893,-71.105721,30005,
8000021,42.392629,-71.105450,30006,
8000021,42.392325,-71.105135,30007,
8000021,42.392101,-71.104910,30008,
8000021,42.391837,-71.104594,30009,
8000021,42.391781,-71.104497,30010,
8000021,42.391640,-71.104294,30011,
8000021,42.391398,-71.103940,30012,
8000021,42.391167,-71.103587,30013,
8000021,42.391032,-71.103362,30014,
8000021,42.390863,-71.103030,30015,
8000021,42.390779,-71.102842,30016,
8000021,42.390333,-71.101924,30017,
8000021,42.389640,-71.100380,30018,
8000021,42.389453,-71.099959,30019,
8000021,42.389121,-71.099161,30020,
8000021,42.388901,-71.098717,30021,
8000021,42.388765,-71.098408,30022,
8000021,42.388545,-71.097956,30023,
8000021,42.388253,-71.097353,30024,
8000021,42.388215,-71.097271,30025,
8000021,42.388215,-71.097271,40001,
8000021,42.388012,-71.096820,40002,
8000021,42.387726,-71.096188,40003,
8000021,42.387237,-71.095093,40004,
8000021,42.386996,-71.094581,40005,
8000021,42.386658,-71.093979,40006,
8000021,42.386305,-71.093407,40007,
8000021,42.386087,-71.093126,40008,
8000021,42.385825,-71.092806,40009,
8000021,42.385420,-71.092365,40010,
8000021,42.385150,-71.092115,40011,
8000021,42.384925,-71.091865,40012,
8000021,42.384551,-71.091464,40013,
8000021,42.384019,-71.091055,40014,
8000021,42.383652,-71.090755,40015,
8000021,42.382746,-71.089925,40016,
8000021,42.381172,-71.088334,40017,
8000021,42.380390,-71.087564,40018,
8000021,42.380390,-71.087564,50001,
8000021,42.379771,-71.086953,50002,
8000021,42.379576,-71.086713,50003,
8000021,42.379253,-71.086292,50004,
8000021,42.378991,-71.085991,50005,
8000021,42.376951,-71.084036,50006,
8000021,42.376632,-71.083716,50007,
8000021,42.376292,-71.083370,50008,
8000021,42.375993,-71.083050,50009,
8000021,42.375833,-71.082850,50010,
8000021,42.375763,-71.082716,50011,
8000021,42.375683,-71.082556,50012,
8000021,42.375632,-71.082422,50013,
8000021,42.375489,-71.082117,50014,
8000021,42.375301,-71.081786,50015,
8000021,42.375151,-71.081576,50016,
8000021,42.375031,-71.081425,50017,
8000021,42.374897,-71.081326,50018,
8000021,42.374584,-71.081169,50019,
8000021,42.374488,-71.081143,50020,
8000021,42.374321,-71.081098,50021,
8000021,42.374127,-71.080999,50022,
8000021,42.373996,-71.080904,50023,
8000021,42.373707,-71.080624,50024,
8000021,42.373447,-71.080345,50025,
8000021,42.373205,-71.079862,50026,
8000021,42.372184,-71.077722,50027,
8000021,42.372070,-71.077361,50028,
8000021,42.371947,-71.076976,50029,
8000021,42.371858,-71.076762,50030,
8000021,42.371718,-71.076548,50031,
8000021,42.371613,-71.076413,50032,
8000021,42.371525,-71.076329,50033,
8000021,42.371409,-71.076236,50034,
8000021,42.371256,-71.076114,50035,
8000021,42.371256,-71.076114,60001,
8000021,42.371250,-71.076109,60002,
8000021,42.371012,-71.075941,60003,
8000021,42.370578,-71.075403,60004,
8000021,42.370315,-71.074840,60005,
8000021,42.370240,-71.074681,60006,
8000021,42.369657,-71.073517,60007,
8000021,42.369377,-71.072975,60008,
8000021,42.368968,-71.072176,60009,
8000021,42.368429,-71.071138,60010,
8000021,42.367917,-71.070106,60011,
8000021,42.367683,-71.069654,60012,
8000021,42.367674,-71.069631,60013,
8000021,42.367674,-71.069631,70001,
8000021,42.367366,-71.068936,70002,
8000021,42.366933,-71.068095,70003,
8000021,42.366900,-71.068029,70004,
8000021,42.366707,-71.067651,70005,
8000021,42.366616,-71.067460,70006,
8000021,42.366512,-71.067251,70007,
8000021,42.366402,-71.067014,70008,
8000021,42.366303,-71.066764,70009,
8000021,42.366204,-71.066485,70010,
8000021,42.366089,-71.066057,70011,
8000021,42.366030,-71.065719,70012,
8000021,42.365971,-71.065460,70013,
8000021,42.365810,-71.064812,70014,
8000021,42.365664,-71.064487,70015,
8000021,42.365639,-71.064413,70016,
8000021,42.365627,-71.064332,70017,
8000021,42.365646,-71.064149,70018,
8000021,42.365682,-71.063979,70019,
8000021,42.365749,-71.063754,70020,
8000021,42.365954,-71.063284,70021,
8000021,42.366446,-71.062158,70022,
8000021,42.366505,-71.062022,70023,
8000021,42.366532,-71.061902,70024,
8000021,42.366554,-71.061694,70025,
8000021,42.366551,-71.061592,70026,
8000021,42.366530,-71.061508,70027,
8000021,42.366493,-71.061417,70028,
8000021,42.365743,-71.060677,70029,
8000021,42.365657,-71.060600,70030,
8000021,42.365657,-71.060600,80001,
8000021,42.363989,-71.059097,80002,
8000021,42.363543,-71.058602,80003,
8000021,42.363465,-71.058509,80004,
8000021,42.363258,-71.058332,80005,
8000021,42.363191,-71.058281,80006,
8000021,42.363046,-71.058192,80007,
8000021,42.363046,-71.058192,90001,
8000021,42.362973,-71.058147,90002,
8000021,42.362865,-71.058119,90003,
8000021,42.362731,-71.058096,90004,
8000021,42.362562,-71.058051,90005,
8000021,42.361266,-71.057954,90006,
8000021,42.361071,-71.057935,90007,
8000021,42.360960,-71.057951,90008,
8000021,42.360846,-71.058034,90009,
8000021,42.359782,-71.058984,90010,
8000021,42.359534,-71.059220,90011,
8000021,42.359435,-71.059307,90012,
8000021,42.359338,-71.059393,90013,
8000021,42.359338,-71.059393,100001,
8000021,42.359208,-71.059508,100002,
8000021,42.359069,-71.059616,100003,
8000021,42.358080,-71.060329,100004,
8000021,42.357811,-71.060584,100005,
8000021,42.357219,-71.061218,100006,
8000021,42.356984,-71.061489,100007,
8000021,42.356805,-71.061665,100008,
8000021,42.356693,-71.061760,100009,
8000021,42.356581,-71.061887,100010,
8000021,42.356334,-71.062194,100011,
8000021,42.356334,-71.062194,110001,
8000021,42.356219,-71.062336,110002,
8000021,42.355921,-71.062690,110003,
