season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Worcester,Framingham/Worcester Line,510,1,day_type_01,weekday,1/1/2024 8:58,West Natick,7.0,33,6,323,13003
Fall 2024,CR-Worcester,Framingham/Worcester Line,510,1,day_type_01,weekday,1/1/2024 9:03,Natick Center,8.0,41,6,358,13004
Fall 2024,CR-Worcester,Framingham/Worcester Line,510,1,day_type_01,weekday,1/1/2024 9:07,Wellesley Square,9.0,7,4,361,13005
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 13:35,Ashland,5.0,4,0,59,13006
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 18:31,Boston Landing,4.0,31,46,346,13007
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:07,Auburndale,7.0,1,3,135,13008
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:01,Back Bay,2.0,22,24,135,13009
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 18:48,West Natick,5.0,1,51,296,13010
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:01,Boston Landing,4.0,7,46,631,13011
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:11,Wellesley Farms,8.0,0,6,129,13012
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:06,Lansdowne,3.0,9,21,123,13013
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 18:53,Framingham,6.0,9,80,225,13014
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 13:45,Framingham,6.0,14,2,71,13015
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:18,West Natick,5.0,7,128,510,13016
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:13,Wellesley Hills,9.0,6,6,129,13017
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:12,Boston Landing,4.0,13,48,88,13018
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 18:59,Ashland,7.0,0,34,191,13019
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 13:50,West Natick,7.0,9,0,80,13020
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:23,Framingham,6.0,5,85,430,13021
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:16,Wellesley Square,10.0,5,17,117,13022
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:22,Wellesley Farms,5.0,0,1,87,13023
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 19:04,Southborough,8.0,2,64,129,13024
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 13:55,Natick Center,8.0,6,1,85,13025
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:29,Ashland,7.0,1,56,375,13026
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:20,Natick Center,11.0,6,25,98,13027
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:24,Wellesley Hills,6.0,1,5,83,13028
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 19:13,Westborough,9.0,0,42,87,13029
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:00,Wellesley Square,9.0,6,1,90,13030
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:34,Southborough,8.0,3,122,256,13031
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:25,West Natick,12.0,2,14,86,13032
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:27,Wellesley Square,7.0,0,8,75,13033
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 19:19,Grafton,10.0,1,24,64,13034
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:03,Wellesley Hills,10.0,7,1,96,13035
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:30,Framingham,13.0,8,20,74,13036
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:43,Westborough,9.0,5,95,166,13037
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:06,Wellesley Farms,11.0,3,0,99,13038
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:32,Natick Center,8.0,0,4,71,13039
Fall 2024,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,1/1/2024 19:39,Worcester,11.0,0,64,0,13040
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:17,Boston Landing,12.0,7,6,100,13041
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:36,Ashland,14.0,1,25,50,13042
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 18:35,Worcester,1.0,31,0,31,13043
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:22,Lansdowne,13.0,8,19,89,13044
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:41,Southborough,15.0,4,11,43,13045
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 18:48,Grafton,2.0,5,0,36,13046
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:32,Back Bay,14.0,2,37,54,13047
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:50,Westborough,16.0,3,22,24,13048
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 18:52,Westborough,3.0,2,0,38,13049
Fall 2024,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,1/1/2024 14:38,South Station,15.0,0,54,0,13050
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 15:55,Grafton,17.0,4,16,12,13051
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:01,Southborough,4.0,3,0,41,13052
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 13:45,South Station,1.0,98,0,98,13053
Fall 2024,CR-Worcester,Framingham/Worcester Line,523,0,day_type_01,weekday,1/1/2024 16:14,Worcester,18.0,0,12,0,13054
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:05,Ashland,5.0,0,3,38,13055
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 13:51,Back Bay,2.0,68,11,155,13056
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:00,Worcester,1.0,26,0,26,13057
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:15,Framingham,6.0,5,3,40,13058
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 13:56,Lansdowne,3.0,40,4,191,13059
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:13,Grafton,2.0,3,0,29,13060
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:20,West Natick,7.0,0,0,40,13061
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:02,Boston Landing,4.0,15,22,184,13062
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:17,Westborough,3.0,11,0,40,13063
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:25,Natick Center,8.0,0,1,39,13064
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:07,Newtonville,5.0,8,15,177,13065
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:26,Southborough,4.0,3,0,43,13066
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:29,Wellesley Square,9.0,7,1,45,13067
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:37,West Natick,9.0,0,1,70,13068
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:32,Wellesley Hills,10.0,9,0,54,13069
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:10,West Newton,6.0,0,10,167,13070
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 17:49,Grafton,10.0,3,69,100,13071
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:30,Ashland,5.0,9,0,52,13072
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:35,Wellesley Farms,11.0,0,0,54,13073
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:13,Auburndale,7.0,0,2,165,13074
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:42,Framingham,10.0,1,3,68,13075
Fall 2024,CR-Worcester,Framingham/Worcester Line,527,0,day_type_01,weekday,1/1/2024 18:10,Worcester,11.0,0,100,0,13076
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:40,Framingham,6.0,18,5,65,13077
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:45,Boston Landing,12.0,16,6,64,13078
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:17,Wellesley Farms,8.0,1,5,161,13079
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:48,Ashland,11.0,0,0,68,13080
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 16:30,Worcester,1.0,27,0,27,13081
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:45,West Natick,7.0,14,4,75,13082
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:50,Lansdowne,13.0,5,6,63,13083
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:19,Wellesley Hills,9.0,0,9,152,13084
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 9:53,Southborough,12.0,0,1,67,13085
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 16:43,Grafton,2.0,17,0,44,13086
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:50,Natick Center,8.0,11,2,84,13087
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 19:57,Back Bay,14.0,0,49,14,13088
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:22,Wellesley Square,10.0,0,15,137,13089
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 10:02,Westborough,13.0,0,3,64,13090
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 16:47,Westborough,3.0,18,0,62,13091
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:55,Wellesley Square,9.0,18,2,100,13092
Fall 2024,CR-Worcester,Framingham/Worcester Line,532,1,day_type_01,weekday,1/1/2024 20:03,South Station,15.0,0,14,0,13093
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:27,Natick Center,11.0,1,10,128,13094
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 10:07,Grafton,14.0,0,0,64,13095
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 16:56,Southborough,4.0,18,3,77,13096
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 15:58,Wellesley Hills,10.0,14,0,114,13097
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 18:35,South Station,1.0,154,0,154,13098
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:32,West Natick,12.0,3,11,120,13099
Fall 2024,CR-Worcester,Framingham/Worcester Line,511,0,day_type_01,weekday,1/1/2024 10:26,Worcester,15.0,0,64,0,13100
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:00,Ashland,5.0,5,0,82,13101
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 18:41,Back Bay,2.0,56,3,207,13102
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:01,Wellesley Farms,11.0,2,1,115,13103
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:05,Worcester,1.0,51,0,51,13104
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:37,Framingham,13.0,5,28,97,13105
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:10,Framingham,6.0,21,17,86,13106
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 18:46,Lansdowne,3.0,41,16,232,13107
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:18,Grafton,2.0,11,2,60,13108
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:06,Auburndale,12.0,5,2,118,13109
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:43,Ashland,14.0,1,12,86,13110
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:27,Boston Landing,7.0,14,21,79,13111
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 18:51,Boston Landing,4.0,1,45,188,13112
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:22,Westborough,3.0,14,3,71,13113
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:09,West Newton,13.0,5,3,120,13114
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:48,Southborough,15.0,0,7,79,13115
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:32,Lansdowne,8.0,9,21,67,13116
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 18:56,Newtonville,5.0,4,28,164,13117
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:31,Southborough,4.0,11,4,78,13118
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:12,Newtonville,14.0,17,5,132,13119
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 14:57,Westborough,16.0,1,12,68,13120
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:44,Back Bay,9.0,4,56,15,13121
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:00,West Newton,6.0,2,14,152,13122
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:35,Ashland,5.0,7,0,85,13123
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:17,Boston Landing,15.0,67,15,184,13124
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 15:02,Grafton,17.0,0,12,56,13125
Fall 2024,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,1/1/2024 17:50,South Station,10.0,0,15,0,13126
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:03,Auburndale,7.0,3,13,142,13127
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:45,Framingham,6.0,11,3,93,13128
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:22,Lansdowne,16.0,27,17,194,13129
Fall 2024,CR-Worcester,Framingham/Worcester Line,521,0,day_type_01,weekday,1/1/2024 15:21,Worcester,18.0,0,56,0,13130
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 17:30,South Station,1.0,494,0,494,13131
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:06,Wellesley Farms,8.0,1,15,128,13132
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:50,West Natick,7.0,10,2,101,13133
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 17:36,Back Bay,2.0,178,13,659,13134
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:08,Wellesley Hills,9.0,1,13,116,13135
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:33,Back Bay,17.0,14,63,145,13136
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 9:55,Natick Center,8.0,9,5,105,13137
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:00,Worcester,1.0,50,0,50,13138
Fall 2024,CR-Worcester,Framingham/Worcester Line,524,1,day_type_01,weekday,1/1/2024 16:39,South Station,18.0,0,145,0,13139
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:11,Wellesley Square,10.0,3,29,90,13140
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:00,Wellesley Square,9.0,12,0,117,13141
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 17:41,Lansdowne,3.0,142,29,772,13142
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:13,Grafton,2.0,5,0,55,13143
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:00,South Station,1.0,422,0,422,13144
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:15,Natick Center,11.0,1,10,81,13145
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:03,Wellesley Hills,10.0,0,1,116,13146
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 17:46,Boston Landing,4.0,12,106,678,13147
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:17,Westborough,3.0,3,0,58,13148
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:06,Back Bay,2.0,226,0,648,13149
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:20,West Natick,12.0,1,18,64,13150
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:06,Wellesley Farms,11.0,4,0,120,13151
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:03,West Natick,5.0,4,117,565,13152
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:26,Southborough,4.0,4,0,62,13153
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:11,Lansdowne,3.0,114,1,761,13154
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:25,Framingham,13.0,4,20,48,13155
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:11,Auburndale,12.0,0,0,120,13156
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:08,Framingham,6.0,10,131,444,13157
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:30,Ashland,5.0,2,1,63,13158
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:16,Boston Landing,4.0,40,47,754,13159
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:31,Ashland,14.0,0,7,41,13160
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:14,West Newton,13.0,4,0,124,13161
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:14,Ashland,7.0,3,101,346,13162
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:40,Framingham,6.0,13,3,73,13163
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:33,West Natick,5.0,4,102,656,13164
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:36,Southborough,15.0,0,10,31,13165
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:19,Southborough,8.0,2,94,254,13166
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:17,Newtonville,14.0,10,2,132,13167
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:38,Framingham,6.0,26,107,575,13168
Fall 2024,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,1/1/2024 19:45,Westborough,16.0,0,11,20,13169
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:45,West Natick,7.0,7,2,78,13170
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:28,Westborough,9.0,5,83,176,13171
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:22,Boston Landing,15.0,8,3,137,13172
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:44,Ashland,7.0,4,110,469,13173
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:50,Natick Center,8.0,8,0,86,13174
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:34,Grafton,10.0,0,65,111,13175
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:27,Lansdowne,16.0,10,34,113,13176
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:49,Southborough,8.0,5,134,340,13177
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:55,Wellesley Square,9.0,47,0,133,13178
Fall 2024,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,1/1/2024 18:55,Worcester,11.0,0,111,0,13179
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:37,Back Bay,17.0,14,13,114,13180
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 16:58,Westborough,9.0,6,111,235,13181
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 14:58,Wellesley Hills,10.0,7,0,140,13182
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 17:45,Worcester,1.0,31,0,31,13183
Fall 2024,CR-Worcester,Framingham/Worcester Line,512,1,day_type_01,weekday,1/1/2024 10:43,South Station,18.0,0,114,0,13184
Fall 2024,CR-Worcester,Framingham/Worcester Line,525,0,day_type_01,weekday,1/1/2024 17:04,Grafton,10.0,16,99,152,13185
Fall 2024,CR-Worcester,Framingham/Worcester Line,522,1,day_type_01,weekday,1/1/2024 15:01,Wellesley Farms,11.0,0,5,135,13186
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 17:58,Grafton,2.0,6,0,37,13187
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 9:50,South Station,1.0,28,0,28,13188
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 18:02,Westborough,3.0,9,2,44,13189
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 9:56,Back Bay,2.0,30,0,58,13190
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 18:11,Southborough,4.0,6,1,49,13191
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:01,Lansdowne,3.0,7,7,58,13192
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 18:15,Ashland,5.0,3,2,50,13193
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:07,Boston Landing,4.0,6,10,54,13194
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 18:25,Framingham,6.0,8,11,47,13195
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:17,Wellesley Farms,5.0,0,1,53,13196
Fall 2024,CR-Worcester,Framingham/Worcester Line,530,1,day_type_01,weekday,1/1/2024 18:30,West Natick,7.0,0,5,42,13197
Fall 2024,CR-Worcester,Framingham/Worcester Line,513,0,day_type_01,weekday,1/1/2024 10:19,Wellesley Hills,6.0,1,5,49,13198
