from_stop_id,to_stop_id,transfer_type,min_transfer_time
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A5959,A5959,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A1881,A1881,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A5979,A5979,4,0
A215,A215,4,0
A215,A215,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A2023,A2023,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6100,A6100,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
A6222,A6222,4,0
