route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
741,3-Weekday,88d7b380-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,70f6e6bc-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,dfc8b298-1-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,b3b6829a-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,b4c45203-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,36d4aae0-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,529d2a4d-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,fa6d0cb0-d-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,4126c38e-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,add35609-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,cfa5f8bb-7-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,6d5b6748-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,26dc20e0-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,b7fec666-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,95452ffa-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,22c56562-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,7126979b-c-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d643301e-8-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,36d251ed-4-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,f06f5d75-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,9081fc29-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,73572514-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,61169dcd-c-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,ac53925d-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,38f596cd-c-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,97b240b9-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c5182464-5-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,6230e898-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c2516482-0-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,003c990b-3-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,1a1bfeb6-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,56e7ff14-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,4de7bef5-d-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,968e8808-6-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,941b3584-1-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,28a3dea5-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c3abad54-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,bf3b161d-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,ac32a088-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,7c171eeb-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,ef5cb657-3-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,313455b2-3-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,2bff582f-3-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,5a1d600b-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,0c449791-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d56b8dd8-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,36a83316-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,554d6251-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,714d7516-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d2fc0f3a-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,fc7271eb-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,4a0e0a3d-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,a20e5fc6-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9272aa66-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,9cffda20-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,2135909f-2-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,673f8ce3-7-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9b134d46-a-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c8d00cfe-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9eb766dc-d-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c88ccfe9-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,464c153a-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,e73b495b-a-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,c7466600-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,1270da10-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,ff3276b5-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,8e0e4a73-8-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,2804b0b9-8-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,175f781b-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,649666d2-3-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,a5c957e6-a-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,7172cef9-2-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,df1c2cd8-3-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,0a535aff-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,3b892a11-5-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,b8dd9520-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,af145eae-0-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,93a344fc-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,3e9312bf-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,beef7d2c-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,d6cdf7f6-4-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,657742a6-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,c8c51dc2-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9e088d5e-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,ded38309-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,64bec016-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,260a580f-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,8195a0e4-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,a2a5c44d-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,94694ebb-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,db58bb0c-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,611d269d-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,8f59986e-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,0f145e14-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,92b55c15-3-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d299dc00-4-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,576f219e-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,7ce46b0e-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,819b72a1-8-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,76f25836-a-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,6a226959-b-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,03e56ca3-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,04a3319a-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,f9c9ee8f-6-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,0fb0a381-3-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,daf59cc4-a-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,f64cbc32-7-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d7288472-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,0fdc8851-7-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d4305b13-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,dbeea5f1-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,24850ae7-f-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,cc5e6592-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,d023576f-a-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,cab0d319-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,2a48f29e-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,3e626f13-a-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,98b386a8-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,dbe38bf6-9-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,ef437c58-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,128ebd66-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9b3a96f8-a-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,57e4c1dc-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,766fb9b1-e-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,125cd4b0-d-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,2a829dda-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,cbd8bd31-4-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,5c9fdaa3-7-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,119963a5-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,f8955840-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,2dec5eb6-4-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,e80ebc32-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,9abca526-0-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,f92abfad-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,59fa8fa6-8-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,51410717-c-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,d3b21930-1-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,72e91fa1-f-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,68f9f9fa-2-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,9284b514-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,17de01e5-1-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,f353055d-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,01dcbced-5-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,ada84802-9-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,6a5edbd2-f-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,cfaab3b7-0-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,7f8fcb90-8-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,00253334-b-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,4f68153e-c-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,ab5c7706-f-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,9e4fb3a7-4-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,c7258e5d-d-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,672f2a4c-a-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,2590f1ad-1-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,b6972c6e-7-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,3b37950d-5-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,f56def18-d-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,1e689ea8-6-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,ae54c88e-e-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,0474a020-8-be4e481e-6,,,1,,1155036313,0,0
741,3-Weekday,be1c628a-6-be4e481e-6,,,0,,1155036312,0,0
741,3-Weekday,6e0993a0-f-be4e481e-6,,,1,,1155036313,0,0
741,2-Saturday,478ce77b-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,d4efb814-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,60a0ec97-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,b7bbe208-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,0a707e62-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,79fb4bf4-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,d26a2100-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3ad0b8f8-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,a66bd5fd-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,4d17deda-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,94cb2f35-7-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,e084b486-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,d707e8d0-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,7a39f5e5-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,b85350f8-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,76cf6469-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,cae4e1be-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,88542648-6-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,77726713-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,052785ee-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,5622dd3e-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3bcc6077-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9ccaed36-7-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,a7e9acba-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,91636ee3-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,ac481167-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f7938d35-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,745d7de7-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,341749ac-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,4ee20eef-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,e923999d-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,dd1a6ac3-d-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,91672a81-a-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3fe8116a-6-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,22b2c6e2-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,b1550fd0-4-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,58cdcba5-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,5b23ec01-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,7dde5fc5-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,1375f439-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,55e579c6-e-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,2c0a0a42-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,c5307192-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,5e98c055-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,ce54887c-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,566c8d6b-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,c324e51f-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,aa87c6d5-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,b50cd999-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,e49b9266-a-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,27952f42-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,0331990d-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,d1fde3a7-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,019b68f6-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,79208aeb-a-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8cb368d2-2-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,3bd73926-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8bcb9fbf-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,7b18706a-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,02f2966f-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,fea0e4d9-f-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,4b49906f-d-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,3c5cccc0-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,166a6ccd-4-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,a4f06ad4-5-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8d5aa32d-e-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,95720da8-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,c13701ad-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,363d12a2-d-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,47e823e2-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,ba2447d4-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,67b8c6c0-d-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,b7629432-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,220e61c8-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,694e9ca0-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,cd72e226-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f0873977-e-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,4cdbab57-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,827a66f7-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,d13bef21-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,8ec0b6fe-5-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3000f41c-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,63c4b4f2-e-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,33b6a2da-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,e922195f-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,7b0c9773-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,824e7bf1-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,95baaedc-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,bdf6e352-c-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,65253b53-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,ae38d163-7-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,bfb939a1-4-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9d1571b7-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,13d76b1d-6-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,20f9bdec-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,b60a5195-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,de21bf8c-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,278897d8-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9284362c-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,77f65056-0-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,88720f70-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,ed250f8e-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f48efaa3-2-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,26475255-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,fe5e009d-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,c84fb950-2-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f21a99be-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,5a16d40f-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,2af08edf-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,f5f2600e-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,2f37623b-2-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,66f3f656-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,407354e7-c-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,33c50ef1-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,b697e4a1-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8626d874-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,43db46b9-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,13739175-a-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,02a50c29-2-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,c5525f63-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,033f6ade-f-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,40778dc1-6-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,1b359977-1-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3d732740-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,cb8f2318-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8a3c6bec-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,2673726f-b-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,33692f86-e-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,542d4ff7-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,e7bfea5c-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9c45f15f-7-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,aa166954-a-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,b156d26f-e-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,df41406e-e-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,fc8a0522-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,1392d98f-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,46ddc2bc-2-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,54c520bd-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,3b2c7878-4-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,a27c5d5a-b-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,683cbf90-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,6053f014-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,bec4e83f-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,2e61ed97-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,8d63a4d2-5-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,fffc8b71-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,29896a62-d-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,f415df90-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,70a5e3bb-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,82b68847-4-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f34cfa23-a-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,9a080252-f-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,454105cd-8-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,119e32c9-2-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,f3afe092-f-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,e60275ff-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,ba004c35-a-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,bdc95364-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,942f0117-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,8e5604df-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,7c34cda9-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,f7fa1bb8-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,db2947af-0-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,16933b21-3-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,602e10fe-c-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,5b1cd25f-a-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,062a7d8c-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,dfb45e11-1-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9dfe2c3c-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,e85a6050-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,a95e28cf-3-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,3c236c02-8-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,7eb5fe70-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,38d78136-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,df39f59e-6-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,0ddef8d1-4-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9cf6a0ce-d-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,ff5aebf0-c-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,9157e83a-9-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,4a3eada8-5-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,d34bffde-a-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,00fb9219-9-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,86f485c8-d-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,7347c589-d-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,786214aa-7-2c2bf347-c,,,0,,1155036312,0,0
741,2-Saturday,1ef8a3a0-7-2c2bf347-c,,,1,,1155036313,0,0
741,2-Saturday,dbc923bb-b-2c2bf347-c,,,0,,1155036312,0,0
