Agency,Route_ID,route_short_name,route_long_name,Stop_ID,Stop_Name,route_type,Boards,Alights,FGS,Mode
BATA,2946&B,14,Stoughton via Brockton,799934&B,Campanelli Dr and Oak St,3,0.02,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799949&B,Pleasant St at Glenwood St,3,0.04,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799957&B,Oak St at Madrid Sq,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799958&B,Oak Street at Pines Estates,3,0,2.09,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799964&B,North Pearl St at Canterbury Arms Apts,3,1.65,5.6,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799965&B,Park St at Brockton-Stoughton Line,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799966&B,Park St at Our Lady of Rosary Church,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799967&B,1256 Park St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799968&B,Park St in front of Trailer Park,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799969&B,Park St in front of Blue Hill Nursing Ho,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799970&B,Park St - Medical Building,3,0.78,38.28,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799971&B,Park St at Tenth Ave,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799972&B,Park St across from Ash St,3,5.84,3.04,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799974&B,Park St at William Kelly Rd,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799975&B,Park St opposite Haynes Rd,3,0.06,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799977&B,Park St across from Bobs Plaza,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799978&B,Park St and Leach St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799979&B,Park St and Sumner St at Park Ave,3,20.59,8.06,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799980&B,Park St at Walnut (Library),3,0.2,0.26,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799981&B,Stoughton Center,3,3.16,5.85,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799982&B,Washington St at Peoples Savings Bank,3,7.87,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799983&B,Washington St at Lincoln St (Friendlys),3,9.6,15.35,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799984&B,Washington St at Warren Ave,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799985&B,Washington St at Car Wash,3,0,0.8,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799986&B,Washington St at McDonalds/Dunkin Donuts,3,0.06,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799987&B,Central St at 1st Cemetery Entrance,3,1.07,1.06,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799988&B,Central St at Temple Ahavath Torah Congr,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799989&B,Central St at Pearl St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799990&B,Central St at Commercial St,3,4.58,30.8,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799991&B,Central St at Simpson St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799992&B,Central St at Station St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799993&B,Central St at Brooks St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799994&B,Central St at Cushing St,3,2.17,37.21,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799995&B,Central St at Tosca Dr,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799997&B,Central St at Helen Hansen School,3,0.35,1.12,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799998&B,Central St at Mill St,3,0.08,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,799999&B,Central St at Wheeler Circle,3,0.08,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800000&B,Central St at Erin Rd,3,0,1.09,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800001&B,2139 Central St (DAngelos),3,1.95,0.32,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800002&B,Ethyl Way at West Stoughton Village,3,4.2,0.57,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800003&B,128 Sharon St,3,0,13.99,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800004&B,Cobbs Corner (WGM),3,19.89,6.7,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800005&B,Washington St at Osco Drug,3,0.31,0.36,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800006&B,128 Sharon St (across from Friendlys),3,0.72,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800007&B,Sharon St at West Stoughton Village,3,34.17,0.51,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800008&B,Central St at Charles Circle,3,0.05,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800009&B,2139 Central St (DAngelos),3,15.15,0.2,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800010&B,Central St at Knollsbrook,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800011&B,Central Street at Stone Ends,3,0.15,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800012&B,Central St at Lakewood Rd,3,0.05,0.15,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800013&B,Central St at Mill St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800014&B,Central St at Helen Hanson School,3,17.08,0.11,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800016&B,Central St at Tosca Drive,3,0.05,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800017&B,1595 Central St,3,44.32,4.35,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800018&B,Central St at Brook St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800019&B,Central St at Evans Dr,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800020&B,Central St at Station St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800021&B,Central St at Simpson St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800022&B,Central Street opposite  (Court House),3,69.7,2.54,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800023&B,Central St at Pearl St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800024&B,Temple Ahavath Torah Congregation,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800025&B,McCormick Terrace Condo,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800026&B,Washington St at Walgreens,3,4.99,0.33,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800027&B,Washington St at Phillips Screw,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800028&B,Washington St at Cumberland Farms,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800029&B,Washington St at Lincoln St,3,19.71,17.64,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800030&B,Washington Street at People's Savings Ba,3,3.89,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800031&B,Stoughton Center,3,42.78,129.49,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800032&B,Park St at Walnut St,3,2.4,21,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800033&B,Park St at Sumner St,3,7.63,27.73,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800034&B,Park St at Leach St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800035&B,Park St at Bobs Plaza,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800036&B,Park St at Belmont Ave,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800037&B,Park St at William Kelley Rd,3,0.02,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800038&B,Park Street (Medical Building),3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800039&B,Park St at Twinkies,3,0.08,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800040&B,Park St at Ash St,3,1.33,4.44,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800041&B,Park St at Tenth St,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800042&B,Park St at Park Med Bldg,3,0.36,3.8,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800043&B,Park St at Noceras,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800044&B,Park St at Parkview Ave,3,0,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800045&B,Park St at Park Plaza,3,0.78,0,None,BAT Bus
BATA,2946&B,14,Stoughton via Brockton,800055&B,Pleasant Street and Hereford Street,3,0,0.8,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,799402&B,Brockton Hospital,3,7.51,1.95,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,799411&B,Walmart,3,2.93,2.34,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,800056&B,Rockland Community Center,3,0.9,7.88,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,800057&B,Ocean State Job Lot,3,2.97,0.52,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,800058&B,Studley Court,3,0.93,0.23,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,807886&B,Stop and Shop and Target 1,3,0.68,3.1,None,BAT Bus
BATA,2947&B,RF,Rockland Flex,810903&B,Stop and Shop and Target 2,3,0.09,0,None,BAT Bus
BATA,3219&B,12,Ashmont,2558946&B,N Main Street and Locust Street,3,0.05,0,None,BAT Bus
BATA,3219&B,12,Ashmont,2735492&B,Main St and Church St,3,306.28,0.07,None,BAT Bus
BATA,3219&B,12,Ashmont,799180&B,BAT Center,3,905.79,241.1,None,BAT Bus
BATA,3219&B,12,Ashmont,799182&B,School St and Lincoln St,3,71.95,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799186&B,North Main St and Linden St,3,2.68,0.32,None,BAT Bus
BATA,3219&B,12,Ashmont,799187&B,North Main St and Rosseter St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799188&B,North Main St and Elliot St,3,95.67,6.59,None,BAT Bus
BATA,3219&B,12,Ashmont,799189&B,North Main St and Lebanon St,3,53.35,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799190&B,North Main St and East Ashland St,3,22.13,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799191&B,North Main St and Snow Ave,3,61.02,4.28,None,BAT Bus
BATA,3219&B,12,Ashmont,799194&B,North Main St and Vine St,3,0.1,13.13,None,BAT Bus
BATA,3219&B,12,Ashmont,799195&B,North Main St and Ames St,3,75.26,186.5,None,BAT Bus
BATA,3219&B,12,Ashmont,799196&B,North Main St and Emerson Ave,3,21.23,0.05,None,BAT Bus
BATA,3219&B,12,Ashmont,799197&B,North Main St and Field St,3,1545.28,1.79,None,BAT Bus
BATA,3219&B,12,Ashmont,799198&B,North Main St and Howard St,3,99.05,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799199&B,North Main St and Snell St,3,74.68,428.38,None,BAT Bus
BATA,3219&B,12,Ashmont,799200&B,North Main St and Albion St,3,7.9,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799201&B,North Main St and Waldo St,3,0.3,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799202&B,North Main St and Frankton St,3,24.32,202.61,None,BAT Bus
BATA,3219&B,12,Ashmont,799203&B,North Main St and Augustine St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799204&B,North Main St and Wilder St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799210&B,West Main St and South St,3,0.02,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799212&B,Maguire Road,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799213&B,West Main St and East Main St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799214&B,North Main St and Burkeside Ave,3,0,0.57,None,BAT Bus
BATA,3219&B,12,Ashmont,799215&B,North Main St and Hillcrest Ave,3,0,0.06,None,BAT Bus
BATA,3219&B,12,Ashmont,799216&B,North Main St and Woodland Ave,3,18.31,5.43,None,BAT Bus
BATA,3219&B,12,Ashmont,799217&B,North Main St and Manners Ave,3,0.02,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799218&B,North Main St and Willow St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799219&B,North Main St and May Ave,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799220&B,North Main St and Searles Ave,3,17.14,13.85,None,BAT Bus
BATA,3219&B,12,Ashmont,799221&B,North Main St and Martland Ave,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799222&B,North Main St and Oak St,3,2.79,6.61,None,BAT Bus
BATA,3219&B,12,Ashmont,799223&B,North Main St and Herrod Ave,3,1.15,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799224&B,North Main St and Rutland St,3,44.68,3.11,None,BAT Bus
BATA,3219&B,12,Ashmont,799225&B,North Main St and Vine St,3,113.11,4.06,None,BAT Bus
BATA,3219&B,12,Ashmont,799226&B,North Main St and Upland Road,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799227&B,North Main St and Landsdowne St,3,0.03,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799228&B,North Main St and Division St,3,14.33,13.52,None,BAT Bus
BATA,3219&B,12,Ashmont,799229&B,North Main St and Ford St,3,0.26,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799230&B,North Main St and West Ashland St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799231&B,North Main St and Huntington St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799232&B,North Main St and Prospect St,3,4.07,8.31,None,BAT Bus
BATA,3219&B,12,Ashmont,799233&B,North Main St and Falmouth Ave,3,3.46,0.66,None,BAT Bus
BATA,3219&B,12,Ashmont,799234&B,North Main St and Wyman St,3,0.01,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799235&B,North Main St and Haverhill St,3,0.02,33.73,None,BAT Bus
BATA,3219&B,12,Ashmont,799236&B,Linden St and North Montello St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799237&B,North Montello St and Court St,3,0.04,22.65,None,BAT Bus
BATA,3219&B,12,Ashmont,799238&B,North Main St and Battles St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799239&B,North Main St and Farrington St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799480&B,Plain St and Campello Hi Rise,3,4.28,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799701&B,West Main St and Bows Ln,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799702&B,West Main St and Maple Ave,3,0.4,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799703&B,West Main St and Oak St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799704&B,West Main St and Glendower St,3,2.59,34.03,None,BAT Bus
BATA,3219&B,12,Ashmont,799705&B,West Main St and School St,3,0.42,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799706&B,West Main St and Dawson St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799707&B,West Main St and Everett St,3,0.54,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799708&B,West Main St and West Spring St,3,0.08,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799709&B,West Main St and Gill St,3,0.9,9.23,None,BAT Bus
BATA,3219&B,12,Ashmont,799710&B,West Main St and Rock St,3,24.1,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799711&B,West Main St and Bartlett St,3,17.75,99.38,None,BAT Bus
BATA,3219&B,12,Ashmont,799713&B,East Main St and East High St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799714&B,South Main St and Acorn Dr,3,0.38,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799715&B,South Main St and Karen Dr,3,56.85,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799716&B,South Main St and Frederickson Dr,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799717&B,South Main St and Woodlawn Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799718&B,South Main St and Centre St,3,159.6,63.86,None,BAT Bus
BATA,3219&B,12,Ashmont,799719&B,South Main St and Selwyn Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799720&B,South Main St and Woodland Pkwy,3,0.76,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799721&B,South Main St and Richard Rd,3,1.48,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799722&B,South Main St and Terry Dr,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799723&B,South Main St and Darrell Dr,3,142.31,138,None,BAT Bus
BATA,3219&B,12,Ashmont,799724&B,South Main St and Maple St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799725&B,Randolph Square,3,213.51,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799726&B,South Main St and North St,3,0,48.64,None,BAT Bus
BATA,3219&B,12,Ashmont,799727&B,North Main St and School St,3,0,103.03,None,BAT Bus
BATA,3219&B,12,Ashmont,799728&B,North Main St and Cottage St,3,0,26.62,None,BAT Bus
BATA,3219&B,12,Ashmont,799729&B,North Main St and Pleasant St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799730&B,North Main St and Park St,3,0,11.53,None,BAT Bus
BATA,3219&B,12,Ashmont,799731&B,North Main St and Allen St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799732&B,North Main St and School Ln,3,0,19.63,None,BAT Bus
BATA,3219&B,12,Ashmont,799733&B,North Main St and Liberty St,3,0,169.08,None,BAT Bus
BATA,3219&B,12,Ashmont,799734&B,North Main St and Jones St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799735&B,North Main St and Vesey Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799736&B,North Main St and Oak St,3,0,5.2,None,BAT Bus
BATA,3219&B,12,Ashmont,799737&B,North Main St and Pond St,3,0,3.15,None,BAT Bus
BATA,3219&B,12,Ashmont,799738&B,North Main St and Charles St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799739&B,North Main St and Bennington St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799740&B,North Main St and Saratoga Ave,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799741&B,North Main St and Wordsworth St,3,0,27.24,None,BAT Bus
BATA,3219&B,12,Ashmont,799742&B,North Main St and Oliver St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799743&B,North Main St and Thornton St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799744&B,North Main St and Hildegarde St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799745&B,North Main St and Ballard St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799746&B,North Main St and Bossi Ave,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799747&B,North Main St and Cowan Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799748&B,North Main St and Russ St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799749&B,Randolph Ave and Eager Rd,3,0,0.95,None,BAT Bus
BATA,3219&B,12,Ashmont,799750&B,Randolph Ave and Hilltop St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799751&B,Randolph Ave and Sassamon Ave,3,0,1481.69,None,BAT Bus
BATA,3219&B,12,Ashmont,799752&B,Randolph Ave and Ridgewood Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799753&B,Randolph Ave and Hallen St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799754&B,Randolph Ave and Highland St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799755&B,Randolph Ave and Reed St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799756&B,Randolph Ave and Reedsdale Rd,3,0,24.51,None,BAT Bus
BATA,3219&B,12,Ashmont,799757&B,Reedsdale Rd and Artwill St,3,0,12.88,None,BAT Bus
BATA,3219&B,12,Ashmont,799758&B,Reedsdale Rd and Meredith Cir,3,0,6.25,None,BAT Bus
BATA,3219&B,12,Ashmont,799759&B,Reedsdale Rd and Coolidge Rd,3,0,1.32,None,BAT Bus
BATA,3219&B,12,Ashmont,799760&B,Reedsdale Rd and Centre St,3,0.01,0.42,None,BAT Bus
BATA,3219&B,12,Ashmont,799761&B,Reedsdale Rd and Thompson Ln,3,0,0.01,None,BAT Bus
BATA,3219&B,12,Ashmont,799762&B,Reedsdale Rd and Brook Rd,3,0,63.53,None,BAT Bus
BATA,3219&B,12,Ashmont,799763&B,Central Ave and Russelwood Rd,3,0,211.46,None,BAT Bus
BATA,3219&B,12,Ashmont,799764&B,Central Ave and Hinckley Rd,3,0,0.76,None,BAT Bus
BATA,3219&B,12,Ashmont,799765&B,Central Ave and Columbine Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799766&B,Central Ave and Valley Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799767&B,Central Ave and Cricket Rd,3,0,1.36,None,BAT Bus
BATA,3219&B,12,Ashmont,799768&B,Central Ave and School St,3,0,0.03,None,BAT Bus
BATA,3219&B,12,Ashmont,799769&B,Central Ave and Elliot St,3,0,165.4,None,BAT Bus
BATA,3219&B,12,Ashmont,799770&B,River St and Central Ave,3,0,0.28,None,BAT Bus
BATA,3219&B,12,Ashmont,799771&B,River St and Taylor Ter,3,0,19.24,None,BAT Bus
BATA,3219&B,12,Ashmont,799772&B,River St and Washington St,3,0,121.1,None,BAT Bus
BATA,3219&B,12,Ashmont,799773&B,Dorchester Ave and Richmond St,3,0,3.69,None,BAT Bus
BATA,3219&B,12,Ashmont,799774&B,Dorchester Ave and St Gregory St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799775&B,Dorchester Ave and Valley Rd,3,0,0.06,None,BAT Bus
BATA,3219&B,12,Ashmont,799776&B,Dorchester Ave and Galivan Blvd,3,0,27.06,None,BAT Bus
BATA,3219&B,12,Ashmont,799777&B,Dorchester Ave and Van Winkle St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799778&B,Dorchester Ave and Beale St,3,0,2.8,None,BAT Bus
BATA,3219&B,12,Ashmont,799779&B,Ashmont Station,3,198.14,513.1,None,BAT Bus
BATA,3219&B,12,Ashmont,799780&B,Dorchester Ave and Fuller St,3,27.41,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799781&B,Dorchester Ave and Mercier St,3,14.72,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799782&B,Dorchester Ave and Hurlcroft Ave,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799783&B,Dorchester Ave and Galivan Blvd,3,4.14,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799784&B,Dorchester Ave and Valley Rd,3,2.4,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799785&B,Dorchester Ave and St Gregory St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799786&B,Dorchester Ave and Mother Julia Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799787&B,Dorchester Ave and Richmond St,3,11.54,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799788&B,Dorchester Ave and Washington St,3,2.71,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799789&B,River St and Wichita Ter,3,0.27,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799790&B,River St and Temple St,3,0.56,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799791&B,Central Ave and River St,3,1.42,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799792&B,Central Ave and Maple St,3,9.12,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799793&B,Central Ave and Griggs Ln,3,5.16,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799794&B,Central Ave and Valley Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799795&B,Central Ave and Columbine Rd,3,1.6,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799796&B,Central Ave and Allerton Rd,3,0.04,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799797&B,Central Ave and Russelwood Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799798&B,Central Ave and Brook Rd,3,0.56,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799799&B,Reedsdale Rd and Central Ave,3,0.12,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799800&B,Reedsdale Rd and Walnut St,3,2.43,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799801&B,Reedsdale Rd & Canton Ave,3,0.24,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799802&B,Reedsdale Rd and Spafford St,3,0.09,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799803&B,Reedsdale Rd and Buckingham Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799804&B,Reedsdale Rd and Martin Rd,3,0.67,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799806&B,Randolph Ave and Pleasant St,3,2.79,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799807&B,Randolph Ave and Reed St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799808&B,Randolph Ave and Highland St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799809&B,Randolph Ave and Hallen St,3,0.07,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799810&B,Randolph Ave and Hillside St,3,0.02,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799811&B,Randolph Ave and Chickatawbut Rd,3,10.09,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799812&B,North Main St and Scanlon Dr,3,0.04,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799813&B,North Main St and Soren St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799814&B,North Main St and Hills St,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799815&B,North Main St and Waldo St,3,0.06,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799816&B,North Main St and Royal St,3,26.97,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799817&B,North Main St and Reed St,3,10.43,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799818&B,North Main St and Intervale Rd,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799819&B,North Main St and Gordon St,3,0.05,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799820&B,North Main St and Chestnut St,3,8.66,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799821&B,North Main St and Vesey Rd,3,0.71,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799822&B,North Main St and Grove St,3,91.73,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799823&B,North Main St and Jasper Ln,3,0.57,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799824&B,North Main St and Nelson Dr,3,0,0,None,BAT Bus
BATA,3219&B,12,Ashmont,799825&B,North Main St and West St,3,0.05,0,None,BAT Bus
